Recursor: _nested.Std.DTreeMap.Raw_4.rec | is_sort_poly: true
Recursor: _nested.Std.DTreeMap.Internal.Impl_5.rec | is_sort_poly: true
Recursor: Lean.Json.Structured.rec | is_sort_poly: true
Recursor: Lean.Elab.Tactic.BVDecide.Frontend.SolverMode.rec | is_sort_poly: true
Recursor: Lean.Elab.Tactic.BVDecide.Frontend.BVDecideConfig.rec | is_sort_poly: true
Recursor: IO.AsyncList.rec | is_sort_poly: true
Recursor: _nested.Lean.Server.ServerTask_1.rec | is_sort_poly: true
Recursor: _nested.Task_2.rec | is_sort_poly: true
Recursor: _nested.Except_3.rec | is_sort_poly: true
Recursor: Std.RecursiveMutex.rec | is_sort_poly: true
Recursor: Std.SharedMutex.rec | is_sort_poly: true
Recursor: Std.Mutex.rec | is_sort_poly: true
Recursor: Std.Time.PlainDateTime.rec | is_sort_poly: true
Recursor: Lean.Server.RequestCancellationToken.rec | is_sort_poly: true
Recursor: Lean.Server.RequestCancellation.rec | is_sort_poly: true
Recursor: Std.Internal.UV.Loop.Options.rec | is_sort_poly: true
Recursor: Std.Internal.IO.Async.MonadAwait.rec | is_sort_poly: true
Recursor: Lean.Server.MonadCancellable.rec | is_sort_poly: true
Recursor: Std.Internal.IO.Async.MonadAsync.rec | is_sort_poly: true
Recursor: _private.Lean.Meta.Tactic.Grind.AC.Seq.0.Lean.Grind.AC.StartsWithResult.rec | is_sort_poly: true
Recursor: Lean.Doc.MathMode.rec | is_sort_poly: true
Recursor: Lean.Doc.Inline.rec | is_sort_poly: true
Recursor: _nested.Array_1.rec | is_sort_poly: true
Recursor: _nested.List_2.rec | is_sort_poly: true
Recursor: Lean.Grind.AC.SubseqResult.rec | is_sort_poly: true
Recursor: Lake.Glob.rec | is_sort_poly: true
Recursor: Std.Internal.IO.Async.MaybeTask.rec | is_sort_poly: true
Recursor: Lean.Grind.AC.SubsetResult.rec | is_sort_poly: true
Recursor: Lean.Doc.ListItem.rec | is_sort_poly: true
Recursor: Lean.Doc.DescItem.rec | is_sort_poly: true
Recursor: Lean.Doc.Block.rec | is_sort_poly: true
Recursor: _nested.Array_1.rec | is_sort_poly: true
Recursor: _nested.Array_2.rec | is_sort_poly: true
Recursor: _nested.Array_3.rec | is_sort_poly: true
Recursor: _nested.List_4.rec | is_sort_poly: true
Recursor: _nested.List_5.rec | is_sort_poly: true
Recursor: _nested.List_6.rec | is_sort_poly: true
Recursor: _nested.Lean.Doc.ListItem_7.rec | is_sort_poly: true
Recursor: _nested.Lean.Doc.DescItem_8.rec | is_sort_poly: true
Recursor: Lean.Doc.Part.rec | is_sort_poly: true
Recursor: _nested.Array_1.rec | is_sort_poly: true
Recursor: _nested.List_2.rec | is_sort_poly: true
Recursor: _private.Std.Sync.Barrier.0.Std.BarrierState.rec | is_sort_poly: true
Recursor: Std.Barrier.rec | is_sort_poly: true
Recursor: Std.Internal.UV.System.RUsage.rec | is_sort_poly: true
Recursor: Std.Internal.UV.System.CPUTimes.rec | is_sort_poly: true
Recursor: Std.Internal.UV.System.CPUInfo.rec | is_sort_poly: true
Recursor: Std.Internal.UV.System.PasswdInfo.rec | is_sort_poly: true
Recursor: Std.Internal.UV.System.GroupInfo.rec | is_sort_poly: true
Recursor: Lean.Options.rec | is_sort_poly: true
Recursor: Std.Internal.UV.System.UnameInfo.rec | is_sort_poly: true
Recursor: Lake.DependencySrc.rec | is_sort_poly: true
Recursor: Lean.OptionDecl.rec | is_sort_poly: true
Recursor: Lake.Dependency.rec | is_sort_poly: true
Recursor: Lean.MonadOptions.rec | is_sort_poly: true
Recursor: Lean.MonadWithOptions.rec | is_sort_poly: true
Recursor: Lake.Toml.RBDict.rec | is_sort_poly: true
Recursor: Lean.Option.rec | is_sort_poly: true
Recursor: Lean.Option.Decl.rec | is_sort_poly: true
Recursor: Lake.ConfigProj.rec | is_sort_poly: true
Recursor: Lake.ConfigField.rec | is_sort_poly: true
Recursor: Lake.ConfigParent.rec | is_sort_poly: true
Recursor: Lake.ConfigFieldInfo.rec | is_sort_poly: true
Recursor: Lake.ConfigFields.rec | is_sort_poly: true
Recursor: Lake.ConfigInfo.rec | is_sort_poly: true
Recursor: Lean.Doc.MarkdownM.Context.rec | is_sort_poly: true
Recursor: Lean.Doc.MarkdownM.State.rec | is_sort_poly: true
Recursor: Std.Internal.IO.Async.Waiter.rec | is_sort_poly: true
Recursor: Std.Internal.IO.Async.Selector.rec | is_sort_poly: true
Recursor: Std.Internal.IO.Async.Selectable.rec | is_sort_poly: true
Recursor: Lean.Doc.ToMarkdown.rec | is_sort_poly: true
Recursor: Lean.Doc.MarkdownInline.rec | is_sort_poly: true
Recursor: Lean.Doc.MarkdownBlock.rec | is_sort_poly: true
Recursor: Std.Time.TimeZone.UTLocal.rec | is_sort_poly: true
Recursor: Std.Time.TimeZone.StdWall.rec | is_sort_poly: true
Recursor: Std.Time.TimeZone.LocalTimeType.rec | is_sort_poly: true
Recursor: Std.Time.TimeZone.Transition.rec | is_sort_poly: true
Recursor: Std.Time.DateTime.rec | is_sort_poly: true
Recursor: Std.Time.TimeZone.ZoneRules.rec | is_sort_poly: true
Recursor: Lean.Compiler.LCNF.ConfigOptions.rec | is_sort_poly: true
Recursor: Lake.Toml.Value.rec | is_sort_poly: true
Recursor: _nested.Array_1.rec | is_sort_poly: true
Recursor: _nested.Lake.Toml.RBDict_2.rec | is_sort_poly: true
Recursor: _nested.List_3.rec | is_sort_poly: true
Recursor: _nested.Array_4.rec | is_sort_poly: true
Recursor: _nested.List_5.rec | is_sort_poly: true
Recursor: _nested.Prod_6.rec | is_sort_poly: true
Recursor: _private.Std.Sat.CNF.Dimacs.0.Std.Sat.CNF.DimacsState.rec | is_sort_poly: true
Recursor: Std.BundledIterM.rec | is_sort_poly: true
Recursor: Std.Notify.Consumer.rec | is_sort_poly: true
Recursor: Std.Internal.Async.IO.AsyncRead.rec | is_sort_poly: true
Recursor: Std.Internal.Async.IO.AsyncWrite.rec | is_sort_poly: true
Recursor: Std.Internal.Async.IO.AsyncStream.rec | is_sort_poly: true
Recursor: Std.Notify.State.rec | is_sort_poly: true
Recursor: Std.Notify.rec | is_sort_poly: true
Recursor: Std.Time.Database.rec | is_sort_poly: true
Recursor: Std.Time.ZonedDateTime.rec | is_sort_poly: true
Recursor: Lean.Syntax.Range.rec | is_sort_poly: true
Recursor: Lean.IsNode.rec | is_sort_poly: false
Recursor: Lean.Unhygienic.Context.rec | is_sort_poly: true
Recursor: Lean.Data.Trie.rec | is_sort_poly: true
Recursor: _nested.Array_1.rec | is_sort_poly: true
Recursor: _nested.List_2.rec | is_sort_poly: true
Recursor: Lean.Syntax.TopDown.rec | is_sort_poly: true
Recursor: Lean.NameSanitizerState.rec | is_sort_poly: true
Recursor: Lean.Syntax.Traverser.rec | is_sort_poly: true
Recursor: Lean.Syntax.MonadTraverser.rec | is_sort_poly: true
Recursor: _private.Lean.Data.Json.Printer.0.Lean.Json.CompressWorkItemKind.rec | is_sort_poly: true
Recursor: _private.Lean.Data.Json.Printer.0.Lean.Json.CompressWorkItemQueue.rec | is_sort_poly: true
Recursor: Std.CloseableChannel.Error.rec | is_sort_poly: true
Recursor: _private.Std.Sync.Channel.0.Std.CloseableChannel.Consumer.rec | is_sort_poly: true
Recursor: _private.Std.Sync.Channel.0.Std.CloseableChannel.Unbounded.State.rec | is_sort_poly: true
Recursor: _private.Std.Sync.Channel.0.Std.CloseableChannel.Unbounded.rec | is_sort_poly: true
Recursor: _private.Std.Sync.Channel.0.Std.CloseableChannel.Zero.State.rec | is_sort_poly: true
Recursor: _private.Std.Sync.Channel.0.Std.CloseableChannel.Zero.rec | is_sort_poly: true
Recursor: _private.Std.Sync.Channel.0.Std.CloseableChannel.Bounded.Consumer.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Zipper.rec | is_sort_poly: true
Recursor: _private.Std.Sync.Channel.0.Std.CloseableChannel.Bounded.State.rec | is_sort_poly: true
Recursor: _private.Std.Sync.Channel.0.Std.CloseableChannel.Bounded.rec | is_sort_poly: true
Recursor: Std.CloseableChannel.Flavors.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RxcIterator.rec | is_sort_poly: true
Recursor: Std.Channel.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RxoIterator.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RicSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Unit.RicSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Const.RicSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RioSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Unit.RioSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Const.RioSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RccSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Unit.RccSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Const.RccSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RcoSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Unit.RcoSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Const.RcoSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RooSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Unit.RooSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Const.RooSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RocSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Unit.RocSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Const.RocSliceData.rec | is_sort_poly: true
Recursor: Std.Time.Database.WindowsDb.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RciSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Unit.RciSliceData.rec | is_sort_poly: true
Recursor: Std.Time.Database.TZdb.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Const.RciSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RoiSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Unit.RoiSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Const.RoiSliceData.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.RiiSliceData.rec | is_sort_poly: true
Recursor: Lean.LevelMVarId.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Unit.RiiSliceData.rec | is_sort_poly: true
Recursor: Lean.Level.rec | is_sort_poly: true
Recursor: Std.DTreeMap.Internal.Const.RiiSliceData.rec | is_sort_poly: true
Recursor: Lean.Level._impl.rec | is_sort_poly: true
Recursor: Lake.Toml.DecodeError.rec | is_sort_poly: true
Recursor: Lake.DecodeToml.rec | is_sort_poly: true
Recursor: Std.Tactic.BVDecide.LRAT.Action.rec | is_sort_poly: true
Recursor: Lean.Level.PP.Result.rec | is_sort_poly: true
Recursor: _nested.List_1.rec | is_sort_poly: true
Recursor: Lean.FromJson.rec | is_sort_poly: true
Recursor: Lean.ToJson.rec | is_sort_poly: true
Recursor: Std.ExtDHashMap.rec | is_sort_poly: true
Recursor: Lean.JsonRpc.RequestID.rec | is_sort_poly: true
Recursor: Lean.JsonRpc.ErrorCode.rec | is_sort_poly: true
Recursor: Lean.Lsp.RpcRef.rec | is_sort_poly: true
Recursor: Lean.JsonRpc.Message.rec | is_sort_poly: true
Recursor: Lean.Server.WithRpcRef.rec | is_sort_poly: true
Recursor: Lean.JsonRpc.Request.rec | is_sort_poly: true
Recursor: Lean.Server.ReferencedObject.rec | is_sort_poly: true
Recursor: Lean.Server.RpcObjectStore.rec | is_sort_poly: true
Recursor: Lean.JsonRpc.Notification.rec | is_sort_poly: true
Recursor: Lean.JsonRpc.Response.rec | is_sort_poly: true
Recursor: Lean.JsonRpc.ResponseError.rec | is_sort_poly: true
Recursor: MessageType.rec | is_sort_poly: true
Recursor: ShowMessageParams.rec | is_sort_poly: true
Recursor: MessageActionItem.rec | is_sort_poly: true
Recursor: Lean.Server.RpcEncodable.rec | is_sort_poly: true
Recursor: ShowMessageRequestParams.rec | is_sort_poly: true
Recursor: Lean.JsonRpc.MessageMetaData.rec | is_sort_poly: true
Recursor: Lean.JsonRpc.MessageDirection.rec | is_sort_poly: true
Recursor: Lean.LeanOptionValue.rec | is_sort_poly: true
Recursor: Lean.JsonRpc.MessageKind.rec | is_sort_poly: true
Recursor: Lean.Lsp.Position.rec | is_sort_poly: true
Recursor: Lean.LeanOption.rec | is_sort_poly: true
Recursor: Lean.Lsp.Range.rec | is_sort_poly: true
Recursor: Lean.LeanOptions.rec | is_sort_poly: true
Recursor: Lean.Literal.rec | is_sort_poly: true
Recursor: Lean.BinderInfo.rec | is_sort_poly: true
Recursor: Lean.FVarId.rec | is_sort_poly: true
Recursor: Lean.MVarId.rec | is_sort_poly: true
Recursor: Lean.Expr.rec | is_sort_poly: true
Recursor: Lean.Expr._impl.rec | is_sort_poly: true
Recursor: Lean.ExprStructEq.rec | is_sort_poly: true
Recursor: Std.ExtHashMap.rec | is_sort_poly: true
Recursor: Lean.Widget.TaggedText.rec | is_sort_poly: true
Recursor: _nested.Array_1.rec | is_sort_poly: true
Recursor: _nested.List_2.rec | is_sort_poly: true
Recursor: Lean.Widget.WidgetInstance.rec | is_sort_poly: true
Recursor: Lean.Widget.RpcEncodablePacket._@.Lean.Widget.Types.2243429567._hygCtx._hyg.1.rec | is_sort_poly: true
Recursor: Lean.Widget.Module.rec | is_sort_poly: true
Recursor: _private.Lean.Widget.TaggedText.0.Lean.Widget.TaggedText.TaggedState.rec | is_sort_poly: true
Recursor: Lean.Lsp.CancelParams.rec | is_sort_poly: true
Recursor: Lean.Import.rec | is_sort_poly: true
Recursor: Lean.ModuleHeader.rec | is_sort_poly: true
Recursor: Std.Time.Text.rec | is_sort_poly: true
Recursor: Std.Time.Number.rec | is_sort_poly: true
Recursor: Std.Time.Fraction.rec | is_sort_poly: true
Recursor: Lean.ImportArtifacts.rec | is_sort_poly: true
Recursor: Std.Time.Year.rec | is_sort_poly: true
Recursor: Std.Time.ZoneId.rec | is_sort_poly: true
Recursor: Std.Time.ZoneName.rec | is_sort_poly: true
Recursor: Lean.ModuleArtifacts.rec | is_sort_poly: true
Recursor: Std.Time.OffsetX.rec | is_sort_poly: true
Recursor: Std.Time.OffsetO.rec | is_sort_poly: true
Recursor: Std.Time.OffsetZ.rec | is_sort_poly: true
Recursor: Lean.ModuleSetup.rec | is_sort_poly: true
Recursor: Std.Time.Modifier.rec | is_sort_poly: true
Recursor: Lean.LocalDeclKind.rec | is_sort_poly: true
Recursor: Lean.LocalDecl.rec | is_sort_poly: true
Recursor: Lean.LocalContext.rec | is_sort_poly: true
Recursor: Lean.Meta.Sym.BitVecValue.rec | is_sort_poly: true
Recursor: Lean.Meta.Sym.ExprPtr.rec | is_sort_poly: true
Recursor: Lean.Meta.Sym.FinValue.rec | is_sort_poly: true
Recursor: Lean.HasConstCache.rec | is_sort_poly: true
Recursor: Lean.Expr.NumApps.State.rec | is_sort_poly: true
Recursor: Lean.MonadLCtx.rec | is_sort_poly: true
Recursor: Lean.CollectLevelMVars.State.rec | is_sort_poly: true
Recursor: Lean.Expr.CollectLooseBVars.State.rec | is_sort_poly: true
Recursor: Lean.Meta.MonadSimp.Result.rec | is_sort_poly: true
Recursor: Lean.Meta.MonadSimp.rec | is_sort_poly: true
Recursor: Lean.HeadIndex.rec | is_sort_poly: true
Recursor: Lean.Expr.NumObjs.State.rec | is_sort_poly: true
Recursor: Lean.Expr.ReplaceLevelImpl.State.rec | is_sort_poly: true
Recursor: Lean.ForEachExprWhere.State.rec | is_sort_poly: true
Recursor: Lean.CollectMVars.State.rec | is_sort_poly: true
Recursor: Lean.Meta.DiscrTree.Key.rec | is_sort_poly: true
Recursor: Lean.ReducibilityHints.rec | is_sort_poly: true
Recursor: Lean.CollectLevelParams.State.rec | is_sort_poly: true
Recursor: Lean.Meta.DiscrTree.Trie.rec | is_sort_poly: true
Recursor: _nested.Array_1.rec | is_sort_poly: true
Recursor: _nested.List_2.rec | is_sort_poly: true
Recursor: _nested.Prod_3.rec | is_sort_poly: true
Recursor: Lean.Meta.DiscrTree.rec | is_sort_poly: true
Recursor: Lean.ConstantVal.rec | is_sort_poly: true
Recursor: Lean.Expr.FindStep.rec | is_sort_poly: true
Recursor: Lean.AxiomVal.rec | is_sort_poly: true
Recursor: Std.Time.FormatPart.rec | is_sort_poly: true
Recursor: Lean.DefinitionSafety.rec | is_sort_poly: true
Recursor: Lean.DefinitionVal.rec | is_sort_poly: true
Recursor: Std.Time.Awareness.rec | is_sort_poly: true
Recursor: Lean.ToLevel.rec | is_sort_poly: true
Recursor: Lean.TheoremVal.rec | is_sort_poly: true
Recursor: Std.ExtHashSet.rec | is_sort_poly: true
Recursor: Lean.OpaqueVal.rec | is_sort_poly: true
Recursor: Std.Time.FormatConfig.rec | is_sort_poly: true
Recursor: Std.Time.GenericFormat.rec | is_sort_poly: true
Recursor: Lean.Constructor.rec | is_sort_poly: true
Recursor: Lean.InductiveType.rec | is_sort_poly: true
Recursor: Lean.Declaration.rec | is_sort_poly: true
Recursor: Lean.InductiveVal.rec | is_sort_poly: true
Recursor: Lean.ConstructorVal.rec | is_sort_poly: true
Recursor: Lean.RecursorRule.rec | is_sort_poly: true
Recursor: Lean.RecursorVal.rec | is_sort_poly: true
Recursor: Lean.QuotKind.rec | is_sort_poly: true
Recursor: Lean.QuotVal.rec | is_sort_poly: true
Recursor: Lean.ConstantInfo.rec | is_sort_poly: true
Recursor: Std.ExtDTreeMap.rec | is_sort_poly: true
Recursor: _private.Std.Time.Format.Basic.0.Std.Time.Reason.rec | is_sort_poly: true
Recursor: _private.Std.Time.Format.Basic.0.Std.Time.GenericFormat.DateBuilder.rec | is_sort_poly: true
Recursor: Std.Time.Format.rec | is_sort_poly: true
Recursor: Lake.OutFormat.rec | is_sort_poly: true
Recursor: Lake.ToText.rec | is_sort_poly: true
Recursor: Lake.QueryText.rec | is_sort_poly: true
Recursor: Lake.QueryJson.rec | is_sort_poly: true
Recursor: Lake.FormatQuery.rec | is_sort_poly: true
Recursor: Lean.Meta.Sym.AlphaKey.rec | is_sort_poly: true
Recursor: Lean.Meta.Sym.AlphaShareCommon.State.rec | is_sort_poly: true
Recursor: _private.Lean.Meta.Sym.AlphaShareCommon.0.Lean.Meta.Sym.State.rec | is_sort_poly: true
Recursor: Lean.Meta.Sym.Offset.rec | is_sort_poly: true
Recursor: Lean.CollectFVars.State.rec | is_sort_poly: true
Recursor: Lean.LocalInstance.rec | is_sort_poly: true
Recursor: Lean.MetavarKind.rec | is_sort_poly: true
Recursor: Lean.MetavarDecl.rec | is_sort_poly: true
Recursor: Lean.DelayedMetavarAssignment.rec | is_sort_poly: true
Recursor: Lean.MetavarContext.rec | is_sort_poly: true
Recursor: Lean.MonadMCtx.rec | is_sort_poly: true
Recursor: Lean.DependsOn.State.rec | is_sort_poly: true
Recursor: Lean.MetavarContext.MkBinding.Exception.rec | is_sort_poly: true
Recursor: Lean.MetavarContext.MkBinding.State.rec | is_sort_poly: true
Recursor: Lean.MetavarContext.MkBinding.Context.rec | is_sort_poly: true
Recursor: Lean.Meta.FVarSubst.rec | is_sort_poly: true
Recursor: Lean.Meta.MVarRenaming.rec | is_sort_poly: true
Recursor: Lean.MetavarContext.MkBindingM.Context.rec | is_sort_poly: true
Recursor: Lean.ToExpr.rec | is_sort_poly: true
Recursor: Lean.MetavarContext.LevelMVarToParam.Context.rec | is_sort_poly: true
Recursor: Lean.MetavarContext.LevelMVarToParam.State.rec | is_sort_poly: true
Recursor: Lean.Expr.FoldConstsImpl.State.rec | is_sort_poly: true
Recursor: Lean.MetavarContext.UnivMVarParamResult.rec | is_sort_poly: true
Recursor: Std.ExtTreeMap.rec | is_sort_poly: true
Recursor: Lake.Dynlib.rec | is_sort_poly: true
Recursor: _nested.Array_1.rec | is_sort_poly: true
Recursor: _nested.List_2.rec | is_sort_poly: true
Recursor: Lean.Position.rec | is_sort_poly: true
Recursor: Lean.FileMap.rec | is_sort_poly: true
Recursor: Lean.MonadFileMap.rec | is_sort_poly: true
Recursor: Lean.ModuleData.rec | is_sort_poly: true
Recursor: Lean.IRPhases.rec | is_sort_poly: true
Recursor: Lean.EffectiveImport.rec | is_sort_poly: true
Recursor: Lean.EnvironmentHeader.rec | is_sort_poly: true
Recursor: Lean.Kernel.Diagnostics.rec | is_sort_poly: true
Recursor: Lean.Kernel.Environment.rec | is_sort_poly: true
Recursor: Lean.Kernel.Exception.rec | is_sort_poly: true
Recursor: Lean.ConstantKind.rec | is_sort_poly: true
Recursor: Lean.AsyncConstantInfo.rec | is_sort_poly: true
Recursor: _private.Lean.Environment.0.Lean.AsyncContext.rec | is_sort_poly: true
Recursor: _private.Lean.Environment.0.Lean.AsyncConst.rec | is_sort_poly: true
Recursor: _private.Lean.Environment.0.Lean.AsyncConsts.rec | is_sort_poly: true
Recursor: _private.Lean.Environment.0.Lean.Visibility.rec | is_sort_poly: true
Recursor: _private.Lean.Environment.0.Lean.VisibilityMap.rec | is_sort_poly: true
Recursor: _private.Lean.Environment.0.Lean.RealizationContext.rec | is_sort_poly: true
Recursor: Lean.Environment.rec | is_sort_poly: true
Recursor: Std.ExtTreeSet.rec | is_sort_poly: true
Recursor: Lean.Environment.PromiseCheckedResult.rec | is_sort_poly: true
Recursor: _private.Lean.Environment.0.Lean.Environment.ConstPromiseVal.rec | is_sort_poly: true
Recursor: Lean.Environment.AddConstAsyncResult.rec | is_sort_poly: true
Recursor: Lean.AsyncBranch.rec | is_sort_poly: true
Recursor: Lean.EnvExtension.AsyncMode.rec | is_sort_poly: true
Recursor: Lean.EnvExtension.rec | is_sort_poly: true
Recursor: Lean.PersistentEnvExtensionState.rec | is_sort_poly: true
Recursor: Lean.ImportM.Context.rec | is_sort_poly: true
Recursor: Lean.OLeanLevel.rec | is_sort_poly: true
Recursor: Lean.PersistentEnvExtension.rec | is_sort_poly: true
Recursor: Lean.PersistentEnvExtensionDescrCore.rec | is_sort_poly: true
Recursor: Lean.PersistentEnvExtensionDescr.rec | is_sort_poly: true
Recursor: Lake.ElanInstall.rec | is_sort_poly: true
Recursor: _private.Lean.Environment.0.Lean.ImportedModule.rec | is_sort_poly: true
Recursor: Lean.ImportState.rec | is_sort_poly: true
Recursor: Lake.LeanInstall.rec | is_sort_poly: true
Recursor: _private.Lake.Util.Version.0.Lake.VerComponent.rec | is_sort_poly: true
Recursor: Lake.LakeInstall.rec | is_sort_poly: true
Recursor: Lake.SemVerCore.rec | is_sort_poly: true
Recursor: Lake.StdVer.rec | is_sort_poly: true
Recursor: Lake.ToolchainVer.rec | is_sort_poly: true
Recursor: Lake.ToolchainVer._impl.rec | is_sort_poly: true
Recursor: Lake.DecodeVersion.rec | is_sort_poly: true
Recursor: Lake.ComparatorOp.rec | is_sort_poly: true
Recursor: Lake.VerComparator.rec | is_sort_poly: true
Recursor: Lake.CheckExists.rec | is_sort_poly: true
Recursor: Lake.ComputeTrace.rec | is_sort_poly: true
Recursor: Lake.NilTrace.rec | is_sort_poly: true
Recursor: Lake.VerRange.rec | is_sort_poly: true
Recursor: Lake.MixTrace.rec | is_sort_poly: true
Recursor: Lake.Hash.rec | is_sort_poly: true
Recursor: _private.Lean.Environment.0.Lean.Environment.RealizeConstKey.rec | is_sort_poly: true
Recursor: _private.Lean.Environment.0.Lean.Environment.RealizeConstResult.rec | is_sort_poly: true
Recursor: Lake.ComputeHash.rec | is_sort_poly: true
Recursor: Lake.TextFilePath.rec | is_sort_poly: true
Recursor: Lean.MonadEnv.rec | is_sort_poly: true
Recursor: Lake.GetMTime.rec | is_sort_poly: true
Recursor: Lake.BuildTrace.rec | is_sort_poly: true
Recursor: _nested.Array_1.rec | is_sort_poly: true
Recursor: _nested.List_2.rec | is_sort_poly: true
Recursor: Lean.Lsp.Location.rec | is_sort_poly: true
Recursor: Lean.Lsp.LocationLink.rec | is_sort_poly: true
Recursor: Lean.Lsp.Command.rec | is_sort_poly: true
Recursor: Lean.Lsp.SnippetString.rec | is_sort_poly: true
Recursor: Lean.Lsp.TextEdit.rec | is_sort_poly: true
Recursor: Lean.Lsp.TextDocumentIdentifier.rec | is_sort_poly: true
Recursor: Lean.Lsp.VersionedTextDocumentIdentifier.rec | is_sort_poly: true
Recursor: Lean.Lsp.TextDocumentEdit.rec | is_sort_poly: true
Recursor: Lean.Lsp.ChangeAnnotation.rec | is_sort_poly: true
Recursor: Lean.Lsp.CreateFile.Options.rec | is_sort_poly: true
Recursor: Lean.Lsp.DeleteFile.Options.rec | is_sort_poly: true
Recursor: Lean.Lsp.CreateFile.rec | is_sort_poly: true
Recursor: Lean.Lsp.RenameFile.rec | is_sort_poly: true
Recursor: Lean.Lsp.DeleteFile.rec | is_sort_poly: true
Recursor: Lean.Lsp.DocumentChange.rec | is_sort_poly: true
Recursor: Lean.DeclarationRange.rec | is_sort_poly: true
Recursor: Lean.Lsp.WorkspaceEdit.rec | is_sort_poly: true
Recursor: Lean.DeclarationRanges.rec | is_sort_poly: true
Recursor: Lean.DeclarationLocation.rec | is_sort_poly: true
Recursor: Lean.Lsp.ApplyWorkspaceEditParams.rec | is_sort_poly: true
Recursor: Lean.Lsp.TextDocumentItem.rec | is_sort_poly: true
Recursor: Lean.Lsp.TextDocumentPositionParams.rec | is_sort_poly: true
Recursor: Lean.Lsp.DocumentFilter.rec | is_sort_poly: true
Recursor: Lean.Lsp.StaticRegistrationOptions.rec | is_sort_poly: true
Recursor: Lean.Lsp.TextDocumentRegistrationOptions.rec | is_sort_poly: true
Recursor: Lean.Lsp.MarkupKind.rec | is_sort_poly: true
Recursor: Lean.Lsp.MarkupContent.rec | is_sort_poly: true
Recursor: Lean.Lsp.ProgressParams.rec | is_sort_poly: true
Recursor: Lean.Lsp.WorkDoneProgressReport.rec | is_sort_poly: true
Recursor: Lean.Lsp.WorkDoneProgressBegin.rec | is_sort_poly: true
Recursor: Lean.Lsp.WorkDoneProgressEnd.rec | is_sort_poly: true
Recursor: Lean.Lsp.WorkDoneProgressParams.rec | is_sort_poly: true
Recursor: Lean.Lsp.PartialResultParams.rec | is_sort_poly: true
Recursor: Lean.Lsp.WorkDoneProgressOptions.rec | is_sort_poly: true
Recursor: Lean.Lsp.ResolveSupport.rec | is_sort_poly: true
Recursor: Lake.IsPattern.rec | is_sort_poly: true
Recursor: Lake.Pattern.rec | is_sort_poly: true
Recursor: Lake.PatternDescr.rec | is_sort_poly: true
Recursor: _nested.Option_1.rec | is_sort_poly: true
Recursor: _nested.Array_2.rec | is_sort_poly: true
Recursor: _nested.List_3.rec | is_sort_poly: true
Recursor: Lake.BuildKey.rec | is_sort_poly: true
Recursor: Lake.StrPatDescr.rec | is_sort_poly: true
Recursor: Lake.PathPatDescr.rec | is_sort_poly: true
Recursor: Lake.ToToml.rec | is_sort_poly: true
Recursor: Lake.ToToml?.rec | is_sort_poly: true
Recursor: Lake.Toml.SmartInsert.rec | is_sort_poly: true
Recursor: Lake.ArtifactDescr.rec | is_sort_poly: true
Recursor: _private.Lake.Load.Manifest.0.Lake.PackageEntryV6.rec | is_sort_poly: true
Recursor: Lake.Artifact.rec | is_sort_poly: true
Recursor: Lake.PackageEntrySrc.rec | is_sort_poly: true
Recursor: Lake.PackageEntry.rec | is_sort_poly: true
Recursor: Lake.Manifest.rec | is_sort_poly: true
Recursor: Lean.ClosedTermCache.rec | is_sort_poly: true
